from,to,time_step,flow
GER,NED,4847,5000.0
GER,NED,4848,5000.0
GER,NED,4849,5000.0
GER,NED,4850,5000.0
GER,NED,4851,5000.0
GER,NED,4852,5000.0
GER,NED,4853,5000.0
GER,NED,4854,-5000.0
GER,NED,4855,-5000.0
GER,NED,4856,-5000.0
GER,NED,4857,-5000.0
GER,NED,4858,-5000.0
GER,NED,4859,-5000.0
GER,NED,4860,-5000.0
GER,NED,4861,-5000.0
GER,NED,4862,-5000.0
GER,NED,4863,-5000.0
GER,NED,4864,-5000.0
GER,NED,4865,-5000.0
GER,NED,4866,-5000.0
GER,NED,4867,2681.7997045761003
GER,NED,4868,5000.0
GER,NED,4869,5000.0
GER,NED,4870,5000.0
GER,NED,4871,5000.0
GER,NED,4872,5000.0
GER,NED,4873,5000.0
GER,NED,4874,5000.0
GER,NED,4875,5000.0
GER,NED,4876,5000.0
GER,NED,4877,5000.0
GER,NED,4878,-5000.0
GER,NED,4879,-5000.0
GER,NED,4880,-5000.0
GER,NED,4881,-5000.0
GER,NED,4882,-5000.0
GER,NED,4883,-5000.0
GER,NED,4884,-5000.0
GER,NED,4885,-5000.0
GER,NED,4886,-5000.0
GER,NED,4887,-5000.0
GER,NED,4888,-5000.0
GER,NED,4889,-5000.0
GER,NED,4890,-5000.0
GER,NED,4891,3141.5290871488014
GER,NED,4892,5000.0
GER,NED,4893,5000.0
GER,NED,4894,5000.0
GER,NED,4895,5000.0
GER,NED,4896,5000.0
GER,NED,4897,5000.0
GER,NED,4898,5000.0
GER,NED,4899,5000.0
GER,NED,4900,5000.0
GER,NED,4901,5000.0
GER,NED,4902,3285.2788544367977
GER,NED,4903,-5000.0
GER,NED,4904,-5000.0
GER,NED,4905,-5000.0
GER,NED,4906,-5000.0
GER,NED,4907,-5000.0
GER,NED,4908,-5000.0
GER,NED,4909,-5000.0
GER,NED,4910,-5000.0
GER,NED,4911,-5000.0
GER,NED,4912,-5000.0
GER,NED,4913,-5000.0
GER,NED,4914,167.63242241809894
GER,NED,4915,5000.0
GER,NED,4916,5000.0
GER,NED,4917,5000.0
GER,NED,4918,5000.0
GER,NED,4919,5000.0
GER,NED,4920,5000.0
GER,NED,4921,5000.0
GER,NED,4922,5000.0
GER,NED,4923,5000.0
GER,NED,4924,5000.0
GER,NED,4925,5000.0
GER,NED,4926,3097.9119521878
GER,NED,4927,-5000.0
GER,NED,4928,-5000.0
GER,NED,4929,-5000.0
GER,NED,4930,-5000.0
GER,NED,4931,-5000.0
GER,NED,4932,-5000.0
GER,NED,4933,-5000.0
GER,NED,4934,-5000.0
GER,NED,4935,-5000.0
GER,NED,4936,-5000.0
GER,NED,4937,-5000.0
GER,NED,4938,-5000.0
GER,NED,4939,4203.311726285201
GER,NED,4940,5000.0
GER,NED,4941,5000.0
GER,NED,4942,5000.0
GER,NED,4943,5000.0
GER,NED,4944,5000.0
GER,NED,4945,5000.0
GER,NED,4946,5000.0
GER,NED,4947,5000.0
GER,NED,4948,5000.0
GER,NED,4949,5000.0
GER,NED,4950,-5000.0
GER,NED,4951,-5000.0
GER,NED,4952,-5000.0
GER,NED,4953,-5000.0
GER,NED,4954,-5000.0
GER,NED,4955,-5000.0
GER,NED,4956,-5000.0
GER,NED,4957,-5000.0
GER,NED,4958,-5000.0
GER,NED,4959,-5000.0
GER,NED,4960,-5000.0
GER,NED,4961,677.2013593934989
GER,NED,4962,4812.318547425499
GER,NED,4963,5000.0
GER,NED,4964,5000.0
GER,NED,4965,5000.0
GER,NED,4966,5000.0
GER,NED,4967,5000.0
GER,NED,4968,5000.0
GER,NED,4969,5000.0
GER,NED,4970,5000.0
GER,NED,4971,5000.0
GER,NED,4972,5000.0
GER,NED,4973,5000.0
GER,NED,4974,5000.0
GER,NED,4975,-3426.779929533699
GER,NED,4976,-5000.0
GER,NED,4977,-5000.0
GER,NED,4978,-5000.0
GER,NED,4979,-5000.0
GER,NED,4980,-5000.0
GER,NED,4981,-5000.0
GER,NED,4982,-5000.0
GER,NED,4983,-5000.0
GER,NED,4984,-5000.0
GER,NED,4985,-5000.0
GER,NED,4986,-5000.0
GER,NED,4987,4269.101133490902
GER,NED,4988,5000.0
GER,NED,4989,5000.0
GER,NED,4990,5000.0
GER,NED,4991,5000.0
GER,NED,4992,5000.0
GER,NED,4993,5000.0
GER,NED,4994,5000.0
GER,NED,4995,5000.0
GER,NED,4996,5000.0
GER,NED,4997,5000.0
GER,NED,4998,4967.9817122663
GER,NED,4999,-5000.0
GER,NED,5000,-5000.0
